call_id,path,top1_class,top1_idx,top1_prob,high_confidence,softmax_12
131205_1400_m2fm2_chunk_014,data/lab_cnn_training/held_out_844/patches/131205_1400_m2fm2_chunk_014_0278ms.png,Short,3,0.90251344,True,"[0.00015, 0.00439, 0.01896, 0.90251, 3e-05, 0.00078, 0.06403, 0.00215, 0.00276, 0.00029, 0.00346, 0.00048]"
131204_1400_m4fm4_chunk_046,data/lab_cnn_training/held_out_844/patches/131204_1400_m4fm4_chunk_046_0978ms.png,Flat,6,0.34458223,False,"[0.00284, 0.00296, 0.03476, 0.0653, 0.07865, 0.33655, 0.34458, 0.00094, 0.00905, 0.09595, 0.02787, 0.00055]"
131204_1400_m2fm2_chunk_277,data/lab_cnn_training/held_out_844/patches/131204_1400_m2fm2_chunk_277_1264ms.png,Flat,6,0.5163933,False,"[0.0002, 0.04393, 0.00267, 0.06769, 0.00057, 0.20505, 0.51639, 0.06277, 0.09065, 0.0013, 0.00352, 0.00524]"
131211_1000_m1fm4_chunk_031,data/lab_cnn_training/held_out_844/patches/131211_1000_m1fm4_chunk_031_1639ms.png,Short,3,0.68131334,False,"[0.1593, 0.00191, 0.01224, 0.68131, 0.00845, 0.04355, 0.07888, 0.00124, 0.00576, 0.00279, 0.00392, 0.00066]"
131205_1000_m1fm1_chunk_026,data/lab_cnn_training/held_out_844/patches/131205_1000_m1fm1_chunk_026_1507ms.png,Up-FM,5,0.5853811,False,"[0.00438, 0.00504, 0.00258, 0.28637, 0.00294, 0.58538, 0.07039, 0.00113, 0.03472, 0.00241, 0.00379, 0.00085]"
131212_1000_m4fm3_chunk_017,data/lab_cnn_training/held_out_844/patches/131212_1000_m4fm3_chunk_017_0927ms.png,Reverse Chevron,10,0.7574808,False,"[0.00029, 0.03815, 0.08063, 0.00389, 0.00111, 0.00433, 0.00241, 0.0016, 0.00783, 0.10154, 0.75748, 0.00072]"
131205_1800_m1fm1_chunk_012,data/lab_cnn_training/held_out_844/patches/131205_1800_m1fm1_chunk_012_1874ms.png,Flat,6,0.5226331,False,"[4e-05, 0.03753, 0.02987, 0.36005, 6e-05, 0.00045, 0.52263, 0.00646, 0.0392, 9e-05, 0.00033, 0.00327]"
131204_1400_m1fm1_chunk_068,data/lab_cnn_training/held_out_844/patches/131204_1400_m1fm1_chunk_068_1068ms.png,Up-FM,5,0.62714356,False,"[0.00166, 0.0359, 0.00352, 0.03574, 0.0034, 0.62714, 0.23115, 0.01444, 0.02237, 0.00992, 0.01292, 0.00185]"
131211_1800_m2fm3_chunk_157,data/lab_cnn_training/held_out_844/patches/131211_1800_m2fm3_chunk_157_0543ms.png,Down-FM,2,0.46870625,False,"[5e-05, 0.08762, 0.46871, 0.00304, 0.00026, 0.00116, 0.0042, 0.00472, 0.00908, 0.04067, 0.37862, 0.00188]"
131205_1400_m3fm3_chunk_022,data/lab_cnn_training/held_out_844/patches/131205_1400_m3fm3_chunk_022_1328ms.png,Short,3,0.34697977,False,"[0.00042, 0.12088, 0.27435, 0.34698, 0.00021, 0.00148, 0.00182, 0.00107, 0.00452, 0.01714, 0.23024, 0.00088]"
131205_1000_m2fm2_chunk_126,data/lab_cnn_training/held_out_844/patches/131205_1000_m2fm2_chunk_126_1114ms.png,Up-FM,5,0.53328276,False,"[0.00133, 0.00675, 0.00257, 0.33519, 0.00123, 0.53328, 0.0294, 0.00538, 0.07412, 0.00242, 0.00674, 0.00158]"
131205_1000_m1fm1_chunk_018,data/lab_cnn_training/held_out_844/patches/131205_1000_m1fm1_chunk_018_0543ms.png,Step down,8,0.57054496,False,"[0.00036, 0.14878, 0.08404, 0.04083, 0.00302, 0.01306, 0.01589, 0.0867, 0.57054, 0.01836, 0.01116, 0.00727]"
131210_1000_m6fm6_chunk_014,data/lab_cnn_training/held_out_844/patches/131210_1000_m6fm6_chunk_014_0022ms.png,Up-FM,5,0.30991748,False,"[9e-05, 0.0946, 0.00819, 0.0116, 0.00062, 0.30992, 0.02263, 0.07881, 0.19401, 0.11832, 0.14818, 0.01302]"
131204_1800_m1fm1_chunk_021,data/lab_cnn_training/held_out_844/patches/131204_1800_m1fm1_chunk_021_0261ms.png,Up-FM,5,0.5684496,False,"[0.00026, 0.04926, 0.00139, 0.01659, 0.00095, 0.56845, 0.09655, 0.02412, 0.02111, 0.07303, 0.13797, 0.01031]"
131204_1400_m5fm5_chunk_115,data/lab_cnn_training/held_out_844/patches/131204_1400_m5fm5_chunk_115_0035ms.png,Step up,1,0.43954942,False,"[0.0126, 0.43955, 0.00842, 0.12838, 0.00094, 0.06264, 0.17281, 0.05905, 0.0997, 0.00107, 0.00495, 0.00989]"
131204_1400_m6fm6_chunk_243,data/lab_cnn_training/held_out_844/patches/131204_1400_m6fm6_chunk_243_1618ms.png,Down-FM,2,0.35154754,False,"[0.00353, 0.01262, 0.35155, 0.03489, 0.1032, 0.03579, 0.30755, 0.0029, 0.00517, 0.11705, 0.02459, 0.00116]"
131208_1400_m6fm6_chunk_264,data/lab_cnn_training/held_out_844/patches/131208_1400_m6fm6_chunk_264_1277ms.png,Flat,6,0.44296148,False,"[0.17744, 0.00722, 0.03434, 0.28979, 0.00333, 0.03131, 0.44296, 0.00172, 0.00611, 0.00125, 0.00418, 0.00035]"
131211_1800_m5fm5_chunk_029,data/lab_cnn_training/held_out_844/patches/131211_1800_m5fm5_chunk_029_1938ms.png,Flat,6,0.6991947,False,"[0.00349, 0.00584, 0.15661, 0.12123, 0.00231, 0.00365, 0.69919, 0.00153, 0.00155, 0.00146, 0.00279, 0.00034]"
131204_1400_m2fm2_chunk_113,data/lab_cnn_training/held_out_844/patches/131204_1400_m2fm2_chunk_113_0022ms.png,Flat,6,0.49820048,False,"[0.00614, 0.01785, 0.03789, 0.08966, 0.02162, 0.20616, 0.4982, 0.00833, 0.03265, 0.03916, 0.0391, 0.00323]"
131212_1000_m1fm2_chunk_010,data/lab_cnn_training/held_out_844/patches/131212_1000_m1fm2_chunk_010_0607ms.png,Reverse Chevron,10,0.89308673,True,"[4e-05, 0.03686, 0.00911, 0.0044, 4e-05, 0.0048, 0.00137, 0.00187, 0.00956, 0.0365, 0.89309, 0.00235]"
131208_1400_m2fm2_chunk_009,data/lab_cnn_training/held_out_844/patches/131208_1400_m2fm2_chunk_009_1396ms.png,Complex,9,0.6310526,False,"[1e-05, 0.01375, 0.00805, 0.00012, 0.00075, 0.00076, 0.00029, 0.00074, 0.00117, 0.63105, 0.34276, 0.00055]"
131211_1000_m5fm5_chunk_028,data/lab_cnn_training/held_out_844/patches/131211_1000_m5fm5_chunk_028_0312ms.png,Complex,9,0.72271514,False,"[4e-05, 0.0445, 0.00922, 0.00041, 0.00248, 0.0025, 0.00063, 0.09703, 0.01929, 0.72272, 0.07186, 0.02934]"
131208_1400_m6fm6_chunk_013,data/lab_cnn_training/held_out_844/patches/131208_1400_m6fm6_chunk_013_1503ms.png,Step up,1,0.26700732,False,"[5e-05, 0.26701, 0.02352, 0.02384, 0.00045, 0.05639, 0.10499, 0.24411, 0.1036, 0.03027, 0.06472, 0.08106]"
131204_1400_m2fm2_chunk_028,data/lab_cnn_training/held_out_844/patches/131204_1400_m2fm2_chunk_028_0905ms.png,Reverse Chevron,10,0.6534619,False,"[0.0002, 0.02086, 0.01338, 0.09994, 3e-05, 0.02345, 0.00148, 0.00332, 0.16182, 0.01902, 0.65346, 0.00302]"
131208_1000_m2fm2_chunk_014,data/lab_cnn_training/held_out_844/patches/131208_1000_m2fm2_chunk_014_0466ms.png,Complex,9,0.7181561,False,"[1e-05, 0.01257, 0.00374, 0.00042, 0.00206, 0.00944, 0.00039, 0.00265, 0.01195, 0.71816, 0.23787, 0.00075]"
131205_1000_m1fm1_chunk_014,data/lab_cnn_training/held_out_844/patches/131205_1000_m1fm1_chunk_014_0854ms.png,Up-FM,5,0.871486,True,"[0.00101, 0.01343, 0.00064, 0.02948, 0.00372, 0.87149, 0.04801, 0.0022, 0.02269, 0.00292, 0.00343, 0.00098]"
131205_1000_m2fm2_chunk_008,data/lab_cnn_training/held_out_844/patches/131205_1000_m2fm2_chunk_008_1733ms.png,Complex,9,0.8068975,False,"[8e-05, 0.0541, 0.00192, 0.00083, 0.00178, 0.00924, 0.00427, 0.01261, 0.0021, 0.8069, 0.10161, 0.00457]"
131211_1000_m1fm4_chunk_031,data/lab_cnn_training/held_out_844/patches/131211_1000_m1fm4_chunk_031_0073ms.png,Short,3,0.4235987,False,"[0.19792, 0.0064, 0.02031, 0.4236, 0.01194, 0.09029, 0.2137, 0.004, 0.01418, 0.0063, 0.00946, 0.00188]"
131210_1000_m3fm2_chunk_061,data/lab_cnn_training/held_out_844/patches/131210_1000_m3fm2_chunk_061_1370ms.png,Reverse Chevron,10,0.7790917,False,"[2e-05, 0.0385, 0.02493, 0.00134, 0.00017, 0.00317, 0.00265, 0.0021, 0.00394, 0.14309, 0.77909, 0.00099]"
131204_1800_m5fm5_chunk_197,data/lab_cnn_training/held_out_844/patches/131204_1800_m5fm5_chunk_197_1507ms.png,Reverse Chevron,10,0.8932949,True,"[1e-05, 0.02555, 0.00161, 0.00059, 1e-05, 0.00517, 0.00017, 0.00458, 0.004, 0.06405, 0.89329, 0.00096]"
131205_1400_m2fm2_chunk_295,data/lab_cnn_training/held_out_844/patches/131205_1400_m2fm2_chunk_295_0837ms.png,Short,3,0.9150633,True,"[0.04447, 0.00267, 0.00265, 0.91506, 0.00064, 0.01521, 0.00771, 0.00071, 0.0095, 0.00028, 0.0009, 0.00021]"
131204_1800_m2fm2_chunk_013,data/lab_cnn_training/held_out_844/patches/131204_1800_m2fm2_chunk_013_0193ms.png,Short,3,0.7656163,False,"[0.00049, 0.02487, 0.04017, 0.76562, 0.00034, 0.01459, 0.14015, 0.00151, 0.00646, 0.0005, 0.00509, 0.00022]"
131208_1400_m1fm1_chunk_011,data/lab_cnn_training/held_out_844/patches/131208_1400_m1fm1_chunk_011_1708ms.png,Short,3,0.6045719,False,"[0.0065, 0.00176, 0.00819, 0.60457, 0.00111, 0.0052, 0.36579, 0.00088, 0.00367, 0.00085, 0.0011, 0.00039]"
131211_1800_m3fm1_chunk_026,data/lab_cnn_training/held_out_844/patches/131211_1800_m3fm1_chunk_026_0150ms.png,Step up,1,0.27307618,False,"[0.00108, 0.27308, 0.03187, 0.02257, 0.00464, 0.15902, 0.21331, 0.02891, 0.03598, 0.05341, 0.1604, 0.01573]"
131204_1400_m6fm6_chunk_213,data/lab_cnn_training/held_out_844/patches/131204_1400_m6fm6_chunk_213_0022ms.png,Up-FM,5,0.2590493,False,"[0.00159, 0.24891, 0.00644, 0.19827, 0.0014, 0.25905, 0.14426, 0.03017, 0.00963, 0.03283, 0.05979, 0.00767]"
131212_1000_m1fm2_chunk_045,data/lab_cnn_training/held_out_844/patches/131212_1000_m1fm2_chunk_045_0278ms.png,Up-FM,5,0.4292703,False,"[0.0251, 0.01291, 0.00698, 0.13683, 0.0069, 0.42927, 0.33453, 0.00573, 0.01244, 0.00981, 0.01808, 0.00144]"
131204_1400_m5fm5_chunk_020,data/lab_cnn_training/held_out_844/patches/131204_1400_m5fm5_chunk_020_0492ms.png,Short,3,0.54380846,False,"[0.00209, 0.0137, 0.00612, 0.54381, 0.00069, 0.00874, 0.41712, 0.00278, 0.0033, 0.00038, 0.0009, 0.00037]"
131205_1000_m6fm6_chunk_070,data/lab_cnn_training/held_out_844/patches/131205_1000_m6fm6_chunk_070_0214ms.png,Two steps,7,0.30409005,False,"[1e-05, 0.20408, 0.00975, 0.0019, 1e-05, 0.01156, 0.01034, 0.30409, 0.11703, 0.01587, 0.30229, 0.02307]"
131204_1400_m6fm6_chunk_039,data/lab_cnn_training/held_out_844/patches/131204_1400_m6fm6_chunk_039_1545ms.png,Reverse Chevron,10,0.84748876,False,"[0.0, 0.00467, 0.00043, 2e-05, 0.0, 0.00012, 0.0, 0.00037, 0.00017, 0.14655, 0.84749, 0.00019]"
131205_1000_m1fm1_chunk_037,data/lab_cnn_training/held_out_844/patches/131205_1000_m1fm1_chunk_037_0602ms.png,Up-FM,5,0.7650367,False,"[0.00202, 0.02013, 0.00269, 0.05569, 0.00572, 0.76504, 0.101, 0.00286, 0.02936, 0.00672, 0.00734, 0.00145]"
131210_1000_m3fm2_chunk_021,data/lab_cnn_training/held_out_844/patches/131210_1000_m3fm2_chunk_021_1507ms.png,Reverse Chevron,10,0.82803684,False,"[0.00013, 0.0155, 0.00695, 0.01323, 0.00011, 0.01317, 0.00298, 0.00291, 0.01142, 0.09957, 0.82804, 0.00598]"
131212_1000_m3fm4_chunk_016,data/lab_cnn_training/held_out_844/patches/131212_1000_m3fm4_chunk_016_1554ms.png,Short,3,0.84203535,False,"[0.01147, 0.0026, 0.00796, 0.84204, 0.00122, 0.03823, 0.06323, 0.00235, 0.02681, 0.00104, 0.00238, 0.00066]"
131204_1400_m6fm6_chunk_026,data/lab_cnn_training/held_out_844/patches/131204_1400_m6fm6_chunk_026_0227ms.png,Step up,1,0.61277574,False,"[2e-05, 0.61278, 0.04714, 0.0189, 0.00042, 0.01022, 0.15528, 0.0412, 0.00199, 0.03119, 0.07923, 0.00165]"
131204_1400_m6fm6_chunk_217,data/lab_cnn_training/held_out_844/patches/131204_1400_m6fm6_chunk_217_1592ms.png,Flat,6,0.5306147,False,"[0.00028, 0.04208, 0.01502, 0.02699, 0.00161, 0.26642, 0.53061, 0.01364, 0.02345, 0.02456, 0.05305, 0.00229]"
131204_1800_m5fm5_chunk_239,data/lab_cnn_training/held_out_844/patches/131204_1800_m5fm5_chunk_239_1968ms.png,Noise,0,0.35458946,False,"[0.35459, 0.00466, 0.05032, 0.22725, 0.04176, 0.07538, 0.19251, 0.00406, 0.01199, 0.01993, 0.01539, 0.00216]"
131204_1400_m5fm5_chunk_198,data/lab_cnn_training/held_out_844/patches/131204_1400_m5fm5_chunk_198_0543ms.png,Step up,1,0.3956335,False,"[5e-05, 0.39563, 0.01005, 0.00536, 0.00038, 0.02417, 0.01724, 0.20634, 0.03946, 0.09208, 0.18299, 0.02626]"
131211_1800_m5fm5_chunk_115,data/lab_cnn_training/held_out_844/patches/131211_1800_m5fm5_chunk_115_0509ms.png,Up-FM,5,0.27522275,False,"[3e-05, 0.20728, 0.001, 0.00258, 0.0001, 0.27522, 0.03762, 0.03285, 0.10161, 0.05709, 0.26455, 0.02007]"
131204_1400_m2fm2_chunk_170,data/lab_cnn_training/held_out_844/patches/131204_1400_m2fm2_chunk_170_1396ms.png,Flat,6,0.62194633,False,"[5e-05, 0.05253, 0.0015, 0.1252, 4e-05, 0.09553, 0.62195, 0.00916, 0.08892, 0.00028, 0.00313, 0.00172]"
131205_1400_m2fm2_chunk_011,data/lab_cnn_training/held_out_844/patches/131205_1400_m2fm2_chunk_011_0368ms.png,Up-FM,5,0.8358802,False,"[2e-05, 0.06623, 0.00531, 0.00667, 0.00075, 0.83588, 0.026, 0.00243, 0.0208, 0.00572, 0.02965, 0.00054]"
131204_1400_m2fm2_chunk_025,data/lab_cnn_training/held_out_844/patches/131204_1400_m2fm2_chunk_025_1349ms.png,Short,3,0.9364212,True,"[0.00122, 0.00495, 0.00952, 0.93642, 0.00012, 0.00362, 0.00528, 0.00036, 0.03667, 0.00015, 0.00156, 0.00014]"
131204_1800_m1fm1_chunk_033,data/lab_cnn_training/held_out_844/patches/131204_1800_m1fm1_chunk_033_0065ms.png,Reverse Chevron,10,0.5275466,False,"[0.0, 0.00509, 0.00045, 0.0002, 9e-05, 0.00505, 0.00022, 0.00142, 0.00057, 0.45892, 0.52755, 0.00045]"
131212_1000_m2fm3_chunk_034,data/lab_cnn_training/held_out_844/patches/131212_1000_m2fm3_chunk_034_1708ms.png,Reverse Chevron,10,0.5029631,False,"[8e-05, 0.12016, 0.08805, 0.00484, 0.00071, 0.00857, 0.0018, 0.00493, 0.02715, 0.23833, 0.50296, 0.0024]"
131212_1000_m1fm2_chunk_019,data/lab_cnn_training/held_out_844/patches/131212_1000_m1fm2_chunk_019_0556ms.png,Step up,1,0.30722618,False,"[0.00486, 0.30723, 0.08891, 0.17637, 0.00022, 0.0382, 0.10379, 0.03573, 0.08165, 0.00467, 0.15308, 0.0053]"
131217_1400_m2fm4_chunk_122,data/lab_cnn_training/held_out_844/patches/131217_1400_m2fm4_chunk_122_1656ms.png,Reverse Chevron,10,0.86359006,True,"[0.0, 0.02462, 0.00298, 0.00081, 1e-05, 0.00069, 7e-05, 0.00095, 0.00296, 0.10213, 0.86359, 0.00119]"
131205_1000_m4fm4_chunk_081,data/lab_cnn_training/held_out_844/patches/131205_1000_m4fm4_chunk_081_0189ms.png,Up-FM,5,0.6900011,False,"[0.0003, 0.00216, 0.00095, 0.08426, 0.00133, 0.69, 0.07746, 0.00093, 0.13784, 0.00207, 0.00196, 0.00074]"
131211_1800_m4fm2_chunk_009,data/lab_cnn_training/held_out_844/patches/131211_1800_m4fm2_chunk_009_1682ms.png,Short,3,0.2983966,False,"[9e-05, 0.16557, 0.23559, 0.2984, 0.00998, 0.01103, 0.2635, 0.00434, 0.01011, 0.00038, 0.00047, 0.00052]"
131205_1000_m2fm2_chunk_113,data/lab_cnn_training/held_out_844/patches/131205_1000_m2fm2_chunk_113_1942ms.png,Up-FM,5,0.47074068,False,"[0.00182, 0.12293, 0.00908, 0.01823, 0.00143, 0.47074, 0.09337, 0.07763, 0.11247, 0.03469, 0.05038, 0.00724]"
131210_1000_m3fm2_chunk_016,data/lab_cnn_training/held_out_844/patches/131210_1000_m3fm2_chunk_016_1712ms.png,Step up,1,0.28211826,False,"[0.00019, 0.28212, 0.01129, 0.09622, 0.0008, 0.04031, 0.11101, 0.10376, 0.03049, 0.09929, 0.0906, 0.13391]"
131218_1000_m3fm3_chunk_044,data/lab_cnn_training/held_out_844/patches/131218_1000_m3fm3_chunk_044_1831ms.png,Noise,0,0.46428666,False,"[0.46429, 0.00363, 0.03762, 0.27111, 0.02433, 0.05054, 0.11286, 0.00281, 0.01169, 0.00981, 0.00965, 0.00166]"
131212_1000_m4fm3_chunk_013,data/lab_cnn_training/held_out_844/patches/131212_1000_m4fm3_chunk_013_0022ms.png,Short,3,0.5655396,False,"[0.03646, 0.02377, 0.09233, 0.56554, 0.00286, 0.05786, 0.12471, 0.0073, 0.03362, 0.01478, 0.03896, 0.0018]"
131208_1000_m4fm4_chunk_235,data/lab_cnn_training/held_out_844/patches/131208_1000_m4fm4_chunk_235_0022ms.png,Noise,0,0.47999528,False,"[0.48, 0.03302, 0.01047, 0.12909, 0.0037, 0.16894, 0.14696, 0.00463, 0.01103, 0.00185, 0.00973, 0.00059]"
131218_1000_m2fm2_chunk_279,data/lab_cnn_training/held_out_844/patches/131218_1000_m2fm2_chunk_279_0526ms.png,Flat,6,0.4457425,False,"[0.00052, 0.00519, 0.44071, 0.07389, 0.00602, 0.0099, 0.44574, 0.00054, 0.00166, 0.00451, 0.01123, 8e-05]"
131211_1800_m1fm4_chunk_293,data/lab_cnn_training/held_out_844/patches/131211_1800_m1fm4_chunk_293_1690ms.png,Flat,6,0.7005924,False,"[0.01549, 0.00817, 0.03246, 0.1077, 0.00956, 0.08899, 0.70059, 0.00287, 0.0077, 0.00912, 0.01579, 0.00155]"
131204_1800_m6fm6_chunk_084,data/lab_cnn_training/held_out_844/patches/131204_1800_m6fm6_chunk_084_1225ms.png,Noise,0,0.4004373,False,"[0.40044, 0.00455, 0.04563, 0.24892, 0.03978, 0.0618, 0.14376, 0.00502, 0.01419, 0.01888, 0.01406, 0.00299]"
131205_1400_m1fm1_chunk_095,data/lab_cnn_training/held_out_844/patches/131205_1400_m1fm1_chunk_095_0125ms.png,Flat,6,0.5925259,False,"[0.00294, 0.10045, 0.0139, 0.19202, 0.00609, 0.0542, 0.59253, 0.01438, 0.01475, 0.0023, 0.00315, 0.0033]"
131211_1800_m6fm6_chunk_173,data/lab_cnn_training/held_out_844/patches/131211_1800_m6fm6_chunk_173_0265ms.png,Noise,0,0.37133422,False,"[0.37133, 0.00487, 0.04511, 0.23808, 0.03655, 0.0736, 0.1771, 0.00374, 0.01432, 0.0174, 0.0156, 0.0023]"
131212_1000_m6fm6_chunk_189,data/lab_cnn_training/held_out_844/patches/131212_1000_m6fm6_chunk_189_0957ms.png,Short,3,0.5563507,False,"[0.15055, 0.00711, 0.01332, 0.55635, 0.00809, 0.0519, 0.17432, 0.00321, 0.02367, 0.00401, 0.0056, 0.00186]"
131204_1400_m4fm4_chunk_050,data/lab_cnn_training/held_out_844/patches/131204_1400_m4fm4_chunk_050_0858ms.png,Flat,6,0.96422565,True,"[9e-05, 0.00202, 0.00271, 0.01323, 0.00036, 0.01454, 0.96423, 0.0004, 0.0018, 0.00017, 0.00036, 9e-05]"
131211_1000_m3fm1_chunk_254,data/lab_cnn_training/held_out_844/patches/131211_1000_m3fm1_chunk_254_1149ms.png,Short,3,0.7129889,False,"[0.00967, 0.0116, 0.02737, 0.71299, 0.00125, 0.00855, 0.21252, 0.00215, 0.00859, 0.00163, 0.00316, 0.00053]"
131210_1000_m4fm1_chunk_064,data/lab_cnn_training/held_out_844/patches/131210_1000_m4fm1_chunk_064_0799ms.png,Flat,6,0.9792571,True,"[0.0, 0.00067, 0.0006, 0.01877, 1e-05, 0.00025, 0.97926, 0.00025, 0.00015, 1e-05, 2e-05, 1e-05]"
131208_1000_m6fm6_chunk_305,data/lab_cnn_training/held_out_844/patches/131208_1000_m6fm6_chunk_305_1904ms.png,Down-FM,2,0.41034,False,"[0.04182, 0.0285, 0.41034, 0.34874, 0.00794, 0.01116, 0.03108, 0.00816, 0.0914, 0.00577, 0.01289, 0.0022]"
131204_1400_m2fm2_chunk_065,data/lab_cnn_training/held_out_844/patches/131204_1400_m2fm2_chunk_065_0317ms.png,Flat,6,0.5050071,False,"[0.00728, 0.01994, 0.01555, 0.36132, 0.00282, 0.0403, 0.50501, 0.00711, 0.03234, 0.00203, 0.00374, 0.00256]"
131204_1400_m4fm4_chunk_255,data/lab_cnn_training/held_out_844/patches/131204_1400_m4fm4_chunk_255_0722ms.png,Flat,6,0.8291121,False,"[0.00031, 0.00743, 0.00134, 0.01332, 0.00102, 0.14173, 0.82911, 0.00106, 0.00272, 0.00061, 0.00119, 0.00016]"
131204_1800_m2fm2_chunk_106,data/lab_cnn_training/held_out_844/patches/131204_1800_m2fm2_chunk_106_0914ms.png,Reverse Chevron,10,0.616044,False,"[0.00079, 0.05054, 0.00755, 0.12784, 0.0001, 0.04538, 0.01292, 0.00968, 0.07892, 0.0375, 0.61604, 0.01272]"
131204_1400_m1fm1_chunk_068,data/lab_cnn_training/held_out_844/patches/131204_1400_m1fm1_chunk_068_0022ms.png,Up-FM,5,0.56833375,False,"[0.00305, 0.11237, 0.00023, 0.26731, 0.00072, 0.56833, 0.01096, 0.00809, 0.02596, 0.00059, 0.00162, 0.00078]"
131208_1000_m1fm1_chunk_020,data/lab_cnn_training/held_out_844/patches/131208_1000_m1fm1_chunk_020_0432ms.png,Flat,6,0.2921405,False,"[0.00418, 0.18294, 0.15725, 0.25501, 0.00361, 0.02616, 0.29214, 0.01482, 0.01551, 0.00629, 0.03851, 0.00358]"
131204_1400_m5fm5_chunk_019,data/lab_cnn_training/held_out_844/patches/131204_1400_m5fm5_chunk_019_0641ms.png,Step down,8,0.35631135,False,"[0.00282, 0.02802, 0.05824, 0.26587, 0.00098, 0.00775, 0.23786, 0.02479, 0.35631, 0.00134, 0.00243, 0.01359]"
131212_1000_m2fm3_chunk_303,data/lab_cnn_training/held_out_844/patches/131212_1000_m2fm3_chunk_303_1853ms.png,Down-FM,2,0.8679957,True,"[0.00178, 0.01006, 0.868, 0.04995, 0.00623, 0.00394, 0.02276, 0.00159, 0.01551, 0.00568, 0.01427, 0.00022]"
131208_1000_m4fm4_chunk_043,data/lab_cnn_training/held_out_844/patches/131208_1000_m4fm4_chunk_043_0406ms.png,Step up,1,0.44789952,False,"[7e-05, 0.4479, 0.00814, 0.06192, 0.00075, 0.01954, 0.2263, 0.17262, 0.03747, 0.00283, 0.00222, 0.02025]"
131211_1000_m3fm1_chunk_253,data/lab_cnn_training/held_out_844/patches/131211_1000_m3fm1_chunk_253_1370ms.png,Reverse Chevron,10,0.45609754,False,"[0.0, 0.31957, 0.01986, 0.00036, 0.0001, 0.00712, 0.00268, 0.0264, 0.00654, 0.15872, 0.4561, 0.00254]"
131210_1000_m3fm2_chunk_019,data/lab_cnn_training/held_out_844/patches/131210_1000_m3fm2_chunk_019_1912ms.png,Short,3,0.22740422,False,"[0.01071, 0.1963, 0.14944, 0.2274, 0.00437, 0.08299, 0.18301, 0.00947, 0.02039, 0.02502, 0.08848, 0.00244]"
131204_1800_m5fm5_chunk_048,data/lab_cnn_training/held_out_844/patches/131204_1800_m5fm5_chunk_048_1264ms.png,Reverse Chevron,10,0.46949038,False,"[0.00034, 0.2468, 0.04634, 0.0351, 0.00024, 0.00902, 0.00138, 0.08287, 0.04153, 0.06253, 0.46949, 0.00434]"
131204_1400_m4fm4_chunk_028,data/lab_cnn_training/held_out_844/patches/131204_1400_m4fm4_chunk_028_1370ms.png,Flat,6,0.4579297,False,"[6e-05, 0.28989, 0.04444, 0.01102, 0.00019, 0.02807, 0.45793, 0.12026, 0.01969, 0.00253, 0.01473, 0.01118]"
131218_1000_m1fm1_chunk_247,data/lab_cnn_training/held_out_844/patches/131218_1000_m1fm1_chunk_247_1076ms.png,Flat,6,0.5701434,False,"[0.02907, 0.02045, 0.00984, 0.29116, 0.00391, 0.04153, 0.57014, 0.00529, 0.02014, 0.00151, 0.00561, 0.00135]"
131211_1000_m4fm2_chunk_103,data/lab_cnn_training/held_out_844/patches/131211_1000_m4fm2_chunk_103_0803ms.png,Step up,1,0.4136938,False,"[0.00026, 0.41369, 0.07917, 0.0073, 0.00425, 0.00213, 0.09663, 0.02267, 0.00384, 0.22694, 0.06602, 0.0771]"
131204_1400_m6fm6_chunk_026,data/lab_cnn_training/held_out_844/patches/131204_1400_m6fm6_chunk_026_0991ms.png,Flat,6,0.44863263,False,"[0.00019, 0.10096, 0.17246, 0.0076, 0.00079, 0.03938, 0.44863, 0.03329, 0.13378, 0.00583, 0.05311, 0.00398]"
131210_1000_m4fm1_chunk_024,data/lab_cnn_training/held_out_844/patches/131210_1000_m4fm1_chunk_024_1004ms.png,Flat,6,0.8480603,False,"[3e-05, 0.04112, 0.04274, 0.06082, 0.00016, 0.00123, 0.84806, 0.00219, 0.00288, 7e-05, 0.00033, 0.00037]"
131217_1400_m2fm4_chunk_104,data/lab_cnn_training/held_out_844/patches/131217_1400_m2fm4_chunk_104_0265ms.png,Reverse Chevron,10,0.9230662,True,"[5e-05, 0.017, 0.00167, 0.00134, 4e-05, 0.00603, 0.00022, 0.00101, 0.00479, 0.04371, 0.92307, 0.00107]"
131208_1400_m4fm4_chunk_022,data/lab_cnn_training/held_out_844/patches/131208_1400_m4fm4_chunk_022_0492ms.png,Step down,8,0.3505902,False,"[2e-05, 0.13808, 0.00426, 0.00175, 5e-05, 0.00875, 0.00232, 0.21064, 0.35059, 0.10036, 0.12465, 0.05853]"
131217_1400_m2fm4_chunk_226,data/lab_cnn_training/held_out_844/patches/131217_1400_m2fm4_chunk_226_0577ms.png,Step up,1,0.6744045,False,"[0.00391, 0.6744, 0.13544, 0.06734, 0.00016, 0.00187, 0.02059, 0.05493, 0.00918, 0.00424, 0.0269, 0.00102]"
131204_1800_m3fm3_chunk_023,data/lab_cnn_training/held_out_844/patches/131204_1800_m3fm3_chunk_023_1712ms.png,Step up,1,0.5703059,False,"[2e-05, 0.57031, 0.00435, 0.0017, 5e-05, 0.00204, 0.00197, 0.02878, 0.05, 0.08113, 0.14087, 0.11876]"
