source_file,row,make,model,engine,filter_type,csv_oem,status,corrected_oem,error_type,verification_source,notes
filter_specs.csv,190,Geely,Coolray,JLH-3G15TD,oil_filter,1016050811,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,190,Geely,Coolray,JLH-3G15TD,air_filter,1016012681,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,190,Geely,Coolray,JLH-3G15TD,cabin_filter,8022003200,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,191,Geely,Atlas,JLD-4G20,oil_filter,1016050811,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,191,Geely,Atlas,JLD-4G20,air_filter,1016012681,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
filter_specs.csv,191,Geely,Atlas,JLD-4G20,cabin_filter,8022003200,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,2,Lexus,IS,2AR-FSE,oil_filter,04152-31090,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,2,Lexus,IS,2AR-FSE,air_filter,17801-38011,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,2,Lexus,IS,2AR-FSE,cabin_filter,87139-30070,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,3,Lexus,IS,A25A-FKS,oil_filter,04152-YZZA1,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,3,Lexus,IS,A25A-FKS,air_filter,17801-F0050,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,3,Lexus,IS,A25A-FKS,cabin_filter,87139-30070,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,4,Lexus,NX,8AR-FTS,oil_filter,04152-YZZA1,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,4,Lexus,NX,8AR-FTS,air_filter,17801-38011,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,4,Lexus,NX,8AR-FTS,cabin_filter,87139-48050,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,5,Lexus,NX,A25A-FXS,oil_filter,04152-YZZA1,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,5,Lexus,NX,A25A-FXS,air_filter,17801-F0050,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,5,Lexus,NX,A25A-FXS,cabin_filter,87139-48050,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,6,Lexus,RX,2GR-FKS,oil_filter,04152-31090,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,6,Lexus,RX,2GR-FKS,air_filter,17801-38011,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,6,Lexus,RX,2GR-FKS,cabin_filter,87139-48050,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,7,Lexus,RX,A25A-FXS,oil_filter,04152-YZZA1,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,7,Lexus,RX,A25A-FXS,air_filter,17801-F0050,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,7,Lexus,RX,A25A-FXS,cabin_filter,87139-48050,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,8,Lexus,ES,A25A-FKS,oil_filter,04152-YZZA1,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,8,Lexus,ES,A25A-FKS,air_filter,17801-F0050,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,8,Lexus,ES,A25A-FKS,cabin_filter,87139-06080,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,9,Lexus,UX,M20A-FKS,oil_filter,04152-YZZA1,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,9,Lexus,UX,M20A-FKS,air_filter,17801-F0050,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,9,Lexus,UX,M20A-FKS,cabin_filter,87139-F4010,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,10,Land Rover,Range Rover Evoque,204PT,oil_filter,LR073669,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,10,Land Rover,Range Rover Evoque,204PT,air_filter,LR029773,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,10,Land Rover,Range Rover Evoque,204PT,cabin_filter,LR036369,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,11,Land Rover,Range Rover Evoque,PT204,oil_filter,LR073669,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,11,Land Rover,Range Rover Evoque,PT204,air_filter,LR122592,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,11,Land Rover,Range Rover Evoque,PT204,cabin_filter,LR117485,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,12,Land Rover,Discovery Sport,PT204,oil_filter,LR073669,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,12,Land Rover,Discovery Sport,PT204,air_filter,LR029773,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,12,Land Rover,Discovery Sport,PT204,cabin_filter,LR036369,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,13,Land Rover,Discovery Sport,204DTD,oil_filter,LR073669,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,13,Land Rover,Discovery Sport,204DTD,air_filter,LR029773,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,13,Land Rover,Discovery Sport,204DTD,cabin_filter,LR036369,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,14,Land Rover,Range Rover Velar,PT204,oil_filter,LR073669,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,14,Land Rover,Range Rover Velar,PT204,air_filter,LR122592,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,14,Land Rover,Range Rover Velar,PT204,cabin_filter,LR117485,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,15,Land Rover,Range Rover Velar,204DTA,oil_filter,LR073669,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,15,Land Rover,Range Rover Velar,204DTA,air_filter,LR122592,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,15,Land Rover,Range Rover Velar,204DTA,cabin_filter,LR117485,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,16,Jaguar,E-Pace,PT204,oil_filter,LR073669,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,16,Jaguar,E-Pace,PT204,air_filter,LR108435,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,16,Jaguar,E-Pace,PT204,cabin_filter,T4N6810,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,17,Jaguar,F-Pace,PT204,oil_filter,LR073669,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,17,Jaguar,F-Pace,PT204,air_filter,LR108435,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,17,Jaguar,F-Pace,PT204,cabin_filter,T4N6810,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,18,Jaguar,XE,PT204,oil_filter,LR073669,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,18,Jaguar,XE,PT204,air_filter,LR108435,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,18,Jaguar,XE,PT204,cabin_filter,T4N6810,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,19,Jaguar,XF,PT204,oil_filter,LR073669,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,19,Jaguar,XF,PT204,air_filter,LR108435,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,19,Jaguar,XF,PT204,cabin_filter,T4N6810,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,20,SsangYong,Tivoli,G16DF,oil_filter,6731840025,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,20,SsangYong,Tivoli,G16DF,air_filter,2319109100,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,20,SsangYong,Tivoli,G16DF,cabin_filter,6812108100,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,21,SsangYong,Tivoli,D16DTF,oil_filter,6731803009,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,21,SsangYong,Tivoli,D16DTF,air_filter,2319109100,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,21,SsangYong,Tivoli,D16DTF,cabin_filter,6812108100,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,22,SsangYong,Korando,D20DTF,oil_filter,6731840025,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,22,SsangYong,Korando,D20DTF,air_filter,2319109000,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,22,SsangYong,Korando,D20DTF,cabin_filter,6812108100,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,23,SsangYong,Korando,G15DTF,oil_filter,6731840025,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,23,SsangYong,Korando,G15DTF,air_filter,2319109100,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,23,SsangYong,Korando,G15DTF,cabin_filter,6812108100,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,24,SsangYong,Rexton,D22DTR,oil_filter,6731840025,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,24,SsangYong,Rexton,D22DTR,air_filter,2319109000,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,24,SsangYong,Rexton,D22DTR,cabin_filter,6812108000,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,25,Alfa Romeo,Giulietta,940A2.000,oil_filter,55223416,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,25,Alfa Romeo,Giulietta,940A2.000,air_filter,55192012,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,25,Alfa Romeo,Giulietta,940A2.000,cabin_filter,77366065,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,26,Alfa Romeo,Giulia,55263624,oil_filter,55223416,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,26,Alfa Romeo,Giulia,55263624,air_filter,52081805,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,26,Alfa Romeo,Giulia,55263624,cabin_filter,77367456,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,27,Alfa Romeo,Stelvio,55263624,oil_filter,55223416,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,27,Alfa Romeo,Stelvio,55263624,air_filter,52081805,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,27,Alfa Romeo,Stelvio,55263624,cabin_filter,77367456,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,28,DS,DS3,EB2DT,oil_filter,9818914980,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,28,DS,DS3,EB2DT,air_filter,9802348680,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,28,DS,DS3,EB2DT,cabin_filter,9809647380,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,29,DS,DS7 Crossback,EB2ADTS,oil_filter,9818914980,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,29,DS,DS7 Crossback,EB2ADTS,air_filter,9818479180,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,29,DS,DS7 Crossback,EB2ADTS,cabin_filter,9809647380,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,30,DS,DS7 Crossback,DV5,oil_filter,9818914980,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,30,DS,DS7 Crossback,DV5,air_filter,9818479180,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,30,DS,DS7 Crossback,DV5,cabin_filter,9809647380,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,31,Chevrolet,Cruze,F16D4,oil_filter,55594651,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,31,Chevrolet,Cruze,F16D4,air_filter,13272717,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,31,Chevrolet,Cruze,F16D4,cabin_filter,13271190,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,32,Chevrolet,Cruze,F18D4,oil_filter,55594651,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,32,Chevrolet,Cruze,F18D4,air_filter,13272717,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,32,Chevrolet,Cruze,F18D4,cabin_filter,13271190,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,33,Chevrolet,Aveo,F16D4,oil_filter,55594651,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,33,Chevrolet,Aveo,F16D4,air_filter,96536696,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,33,Chevrolet,Aveo,F16D4,cabin_filter,96449577,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,34,Chevrolet,Spark,B10D1,oil_filter,96570765,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,34,Chevrolet,Spark,B10D1,air_filter,96536696,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,34,Chevrolet,Spark,B10D1,cabin_filter,96449577,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,35,Chevrolet,Trax,F18D4,oil_filter,55594651,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,35,Chevrolet,Trax,F18D4,air_filter,13272717,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,35,Chevrolet,Trax,F18D4,cabin_filter,13271190,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,36,Chevrolet,Captiva,Z22D1,oil_filter,96565412,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,36,Chevrolet,Captiva,Z22D1,air_filter,96628890,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,36,Chevrolet,Captiva,Z22D1,cabin_filter,96554421,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,37,MG,ZS,15S4G,oil_filter,10405642,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,37,MG,ZS,15S4G,air_filter,10405878,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,37,MG,ZS,15S4G,cabin_filter,10242940,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,38,MG,HS,15E4E,oil_filter,10405642,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,38,MG,HS,15E4E,air_filter,10405878,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,38,MG,HS,15E4E,cabin_filter,10242940,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,39,Porsche,Macan,CZPA,oil_filter,06L 115 562,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,39,Porsche,Macan,CZPA,air_filter,95B 129 620 A,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,39,Porsche,Macan,CZPA,cabin_filter,95B 819 631,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,50,GWM,Jolion,GW4B15A,oil_filter,1017100GG010,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,50,GWM,Jolion,GW4B15A,air_filter,1109120XKZ16A,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,50,GWM,Jolion,GW4B15A,cabin_filter,8104300XKZ36A,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,51,Lynk & Co,01,B4204T47,oil_filter,31372212,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,51,Lynk & Co,01,B4204T47,air_filter,31370089,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,51,Lynk & Co,01,B4204T47,cabin_filter,31390880,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,52,Omoda,C5,SQRE4T15C,oil_filter,E4T15-1012010,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,52,Omoda,C5,SQRE4T15C,air_filter,E4T15-1109111,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,52,Omoda,C5,SQRE4T15C,cabin_filter,T11-8107910,VERIFIED_EXISTS,,,Spareto OE lookup,
stage1_filter_specs.csv,53,Jaecoo,J7,SQRF4J16,oil_filter,F4J16-1012010,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,53,Jaecoo,J7,SQRF4J16,air_filter,F4J16-1109111,UNVERIFIABLE_COVERAGE_GAP,,,,Not in English-language parts databases. May be correct.
stage1_filter_specs.csv,53,Jaecoo,J7,SQRF4J16,cabin_filter,T11-8107910,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,2,BMW,2 Series,N20B20,oil_filter,11 42 7 953 129,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,2,BMW,2 Series,N20B20,air_filter,13 71 7 602 643,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,2,BMW,2 Series,N20B20,cabin_filter,64 11 9 237 555,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,3,BMW,2 Series,B47D20,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,3,BMW,2 Series,B47D20,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,3,BMW,2 Series,B47D20,cabin_filter,64 11 9 237 555,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,4,BMW,2 Series Gran Coupe,B38B15,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,4,BMW,2 Series Gran Coupe,B38B15,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,4,BMW,2 Series Gran Coupe,B38B15,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,5,BMW,2 Series Gran Coupe,B48B20,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,5,BMW,2 Series Gran Coupe,B48B20,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,5,BMW,2 Series Gran Coupe,B48B20,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,6,BMW,4 Series,N20B20,oil_filter,11 42 7 953 129,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,6,BMW,4 Series,N20B20,air_filter,13 71 7 602 643,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,6,BMW,4 Series,N20B20,cabin_filter,64 11 9 237 555,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,7,BMW,4 Series,B48B20,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,7,BMW,4 Series,B48B20,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,7,BMW,4 Series,B48B20,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,8,BMW,4 Series,B47D20,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,8,BMW,4 Series,B47D20,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,8,BMW,4 Series,B47D20,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,9,BMW,5 Series,N20B20,oil_filter,11 42 7 953 129,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,9,BMW,5 Series,N20B20,air_filter,13 71 7 602 643,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,9,BMW,5 Series,N20B20,cabin_filter,64 11 9 163 329,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,10,BMW,5 Series,B48B20,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,10,BMW,5 Series,B48B20,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,10,BMW,5 Series,B48B20,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,11,BMW,5 Series,B47D20,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,11,BMW,5 Series,B47D20,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,11,BMW,5 Series,B47D20,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,12,BMW,5 Series,B58B30,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,12,BMW,5 Series,B58B30,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,12,BMW,5 Series,B58B30,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,13,BMW,6 Series GT,B48B20,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,13,BMW,6 Series GT,B48B20,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,13,BMW,6 Series GT,B48B20,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,14,BMW,7 Series,B48B20,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,14,BMW,7 Series,B48B20,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,14,BMW,7 Series,B48B20,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,15,BMW,7 Series,B58B30,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,15,BMW,7 Series,B58B30,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,15,BMW,7 Series,B58B30,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,16,BMW,7 Series,B57D30,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,16,BMW,7 Series,B57D30,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,16,BMW,7 Series,B57D30,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,17,BMW,8 Series,B58B30,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,17,BMW,8 Series,B58B30,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,17,BMW,8 Series,B58B30,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,18,BMW,X2,B48B20,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,18,BMW,X2,B48B20,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,18,BMW,X2,B48B20,cabin_filter,64 31 9 194 098,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,19,BMW,X2,B47D20,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
